timestamp,message,logStreamName
1725804321185,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804321516,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804321529,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804321891,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804321897,"Read from DynamoDB table executed in 18 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804322246,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804322257,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804322584,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804322586,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804322999,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804323000,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804323417,"Read from DynamoDB table executed in 14 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804324449,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804324966,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804324968,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804325368,"Read from DynamoDB table executed in 7 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804325478,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804325951,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804329117,"Read from DynamoDB table executed in 18 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804329476,"Read from DynamoDB table executed in 10 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804329482,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804329973,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804329977,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804330372,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804331447,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804331807,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804331817,"Read from DynamoDB table executed in 8 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804332225,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804332227,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804332652,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804332653,"Read from DynamoDB table executed in 14 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804332983,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804332993,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804333333,"Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804333338,"Read from DynamoDB table executed in 7 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804333650,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804333678,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804333987,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804333995,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804334326,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804334348,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804334696,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804334736,"Read from DynamoDB table executed in 7 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804335083,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804335085,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804335503,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804335512,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804336435,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804336435,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804337377,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
1725804337378,"Read from DynamoDB table executed in 5 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804338352,"Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]59a505b33094462ab99d7fec51bb6024
1725804338355,"Read from DynamoDB table executed in 6 ms
",2024/09/08/[$LATEST]b99ef126f8d240dfb4e8f0fe5dde9f26
