"timestamp [UTC]",message,severityLevel,itemType,customDimensions,customMeasurements,"operation_Name","operation_Id","operation_ParentId","operation_SyntheticSource","session_Id","user_Id","user_AuthenticatedId","user_AccountId","application_Version","client_Type","client_Model","client_OS","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","client_Browser","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount,"_ResourceId"
"6/9/2024, 15:01:02.866","hello world function executed in 774 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""a26b2079-217d-42b3-a3d9-68ae41bc82a6"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""61621c4c-0cf4-45bd-9087-6c381dbc703b""}",,"DDI-first-architecture-js3",6c726cae1be1ddd08bd5d679eabaa6ac,0866cb31665f0847,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad48-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:02.869","hello world function executed in 739 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""9fd4dcf8-ae3e-43b2-ad5d-68144b503a1f"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""874ca14d-f47a-4ea6-a425-a1697d7e4e4f""}",,"DDI-first-architecture-js3",35237fb7f81db3ba33c40158d295f7c1,fd44d0cdb7e7cae7,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad49-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:03.080","hello world function executed in 48 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""a15b9192-16ee-4584-85ec-70dfef4edd71"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""703e72ea-b27c-4c94-8cbf-21c5da9f9940""}",,"DDI-first-architecture-js3",e8e84aeb0434f92ea4af6dba4d02133b,47ce0af50d8eb8d5,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad54-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:03.959","hello world function executed in 933 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""a07a49fe-f11e-4fc9-95b9-25aca4ed3403"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""12faae89-9b0f-41fd-8112-e1453089031b""}",,"DDI-first-architecture-js3",0edceb1dafc869b6f856a3b30dbd1688,c64bfe32f55ac0cc,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad56-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.081","hello world function executed in 31 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""93dbb882-e656-4ded-8e4f-7287fa36ae81"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""d7995e27-5a49-46a1-9490-88a12b49cd2c""}",,"DDI-first-architecture-js3",7b3b41444e937e75d994d16d4232b578,b7a668c65ac53c5e,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad5e-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.087","hello world function executed in 25 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""dd7a94c1-2289-4cc3-b5b5-d04e87cd31c3"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""c36b3366-ff2c-4e38-8ad9-89244bf5460f""}",,"DDI-first-architecture-js3",771d4ed9e0f24bbc1594b9e0015590a2,8747d4acad8f0cf2,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad60-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.198","hello world function executed in 10 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""cae29c2f-9805-431f-9fce-44db9401071e"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""45da8e52-1855-4377-9347-8238be461cca""}",,"DDI-first-architecture-js3",2e63851020df067ce05d1a7f6c554809,e9f3105d7e80f076,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad68-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.212","hello world function executed in 21 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""7c3f788b-f1cf-4761-9c17-2c571646f639"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""74b59862-6e05-4e64-aed6-4b87859a36a5""}",,"DDI-first-architecture-js3",068e4f652a7bd2265e6e8b2b54e8cba3,017ed9be7549cdb7,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad6a-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.314","hello world function executed in 10 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""dbd9b4e2-29cf-43bd-a18c-3d3af3f61629"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""de1c4f37-2408-4122-8bae-37d92fa1933d""}",,"DDI-first-architecture-js3",64dbe325466563e0a954dcaca865ffe8,b7a5df888bf8adb4,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad72-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.326","hello world function executed in 15 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""c6279dc7-9904-4a4b-9426-4d280e509d4a"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""0774744e-8d73-4df0-aae7-30205365c838""}",,"DDI-first-architecture-js3",1dfebc8458c9e5fa10234bcb6b33f18a,f719b7412fb1753f,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad74-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.405","hello world function executed in 12 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""1bc953e9-d0ec-4bec-b784-af19d77f7094"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""8cc8562f-de22-4202-b618-4ce9e1709186""}",,"DDI-first-architecture-js3",c818f57fc390e700157622b58ab8d706,6eaf21e4b76eedab,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad7a-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.427","hello world function executed in 9 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""cffed89e-41d2-49ed-9053-af8eec64d6bb"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""d170d923-9dfc-464d-8ed3-0fc9cc7386e6""}",,"DDI-first-architecture-js3",dd5fcc374d45b8db832b23ab14d2981a,0c8ab04e50b9e2b7,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad7e-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.522","hello world function executed in 11 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""257c4613-f00e-4b43-823f-13df8384730b"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""7a437625-dcc4-4c52-a76d-406239250e34""}",,"DDI-first-architecture-js3",45253812963d46853a69a21ef1fc895d,c07a2cc5c49eb46c,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad86-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.525","hello world function executed in 9 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""0d73b093-9803-42c7-8814-eccdd8087dac"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""61738a8d-6b3d-428a-850e-e046af1e1e33""}",,"DDI-first-architecture-js3",017e3b5d6a269f4004401c2528b5e10f,63b70801de08862d,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad88-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.604","hello world function executed in 9 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""74b07b3a-87b9-4f04-9a00-62bb6cc7f67e"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""47f395e5-1c92-4afd-a659-0d508930c376""}",,"DDI-first-architecture-js3",f8c4e2d38df9d68e4d97f78f3d29f45c,006cdfde074a2be0,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad8e-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.633","hello world function executed in 11 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""1f72e9d5-c2ac-4ed5-90ad-b3f200c42e1e"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""1b60fe42-1208-4da6-a0b9-80f57e4a3d2c""}",,"DDI-first-architecture-js3",7c67fa1b49630a4d8e9ee67b7fe3cc0f,7fff735c2c8fe2f2,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad92-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:04.711","hello world function executed in 10 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""5f914896-b0c9-49e8-b376-ebf48145c43a"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""c4b972bf-3daf-441d-9e2b-4fe0b112ec88""}",,"DDI-first-architecture-js3",dc8456fe76fe3d4942834cdcb0fda389,2160aaf529c20eed,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad97-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:17.855","hello world function executed in 55 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""732e037b-c476-46dd-b458-e5e494479e16"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""c285fe67-4023-463b-9c8e-7981b168fa75""}",,"DDI-first-architecture-js3",5f08d4b2a5bdf0437db5c8747b4758ce,9b9f03d35eb9e138,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ad9d-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
"6/9/2024, 15:01:17.955","hello world function executed in 11 ms",1,trace,"{""LogLevel"":""Information"",""HostInstanceId"":""f5effa87-052d-4b8c-92cf-a124c4bcc5f1"",""ProcessId"":""80"",""prop__MS_AzureFunctionsRequestID"":""19420fbd-cc59-4b08-8c3f-a03b3bcbfb16"",""Category"":""Function.DDI-first-architecture-js3.User"",""InvocationId"":""bd740735-0bd5-4c53-aaf7-45c9f098fec7""}",,"DDI-first-architecture-js3",e6c44e9857bcecca33dc98028e122624,752b0281865db876,,,,,,,PC,,,"0.0.0.0",Bologna,Bologna,Italy,,"ddi-first-architecture-js4",533a0236b1669f2dea1b695ad6141a88602d9622dac5d0a891c44b8621b849b3,"2f243094-b7ff-447c-a0c7-48905a68978d","/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4","e7b1496d-658a-4318-b434-4fa2bccc6b5b","azurefunctions: 4.34.2.22820","fb26ada2-6c60-11ef-b23d-6045bdf89bb7",1,"/subscriptions/c61afb27-28af-4b00-aeb0-a2d8c78e86ef/resourcegroups/ddi/providers/microsoft.insights/components/ddi-first-architecture-js4"
